Range_Name,Number
Latvia KW11,37178141064
Latvia KW11,37178142064
Latvia KW11,37178143064
Latvia KW11,37178144064
Latvia KW11,37178145064
Latvia KW11,37178146064
Latvia KW11,37178148064
Latvia KW11,37178149064
Latvia KW11,37178150075
Latvia KW11,37178151064
Latvia KW11,37178152064
Latvia KW11,37178153064
Latvia KW11,37178154064
Latvia KW11,37178155064
Latvia KW11,37178156064
Latvia KW11,37178158064
Latvia KW11,37178159064
Latvia KW11,37178160085
Latvia KW11,37178161064
Latvia KW11,37178162064
Latvia KW11,37178163064
Latvia KW11,37178164064
Latvia KW11,37178165064
Latvia KW11,37178166114
Latvia KW11,37178168114
Latvia KW11,37178169114
Latvia KW11,37178170086
Latvia KW11,37178171064
Latvia KW11,37178173064
Latvia KW11,37178174064
Latvia KW11,37178175064
Latvia KW11,37178176064
Latvia KW11,37178178064
Latvia KW11,37178179064
Latvia KW11,37178180075
Latvia KW11,37178181064
Latvia KW11,37178183064
Latvia KW11,37178184064
Latvia KW11,37178185064
Latvia KW11,37178186064
Latvia KW11,37178188064
Latvia KW11,37178189064
Latvia KW11,37178190075
Latvia KW11,37178191064
Latvia KW11,37178193064
Latvia KW11,37178194064
Latvia KW11,37178195064
Latvia KW11,37178196064
Latvia KW11,37178198064
Latvia KW11,37178199064
Latvia KW12,37162208711
Latvia KW12,37162208721
Latvia KW12,37162208724
Latvia KW12,37162208725
Latvia KW13,37168700062
Latvia KW13,37168700140
Latvia KW13,37168700141
Latvia KW13,37168700142
Latvia KW13,37168700143
Latvia KW13,37168700144
Latvia KW13,37168700145
Latvia KW13,37168700146
Latvia KW13,37168700147
Latvia KW14,37162778835
Latvia KW15,37178670450
Latvia KW16,37181027700
Latvia KW17,37124350039
Latvia KW18,37165838984
Lesotho KW1,26661137675
Lesotho KW2,26663136748
Lesotho KW3,26664138757
Lesotho KW4,26665544047
Lesotho KW5,26666778075
Lesotho KW6,26667136615
Lesotho KW7,26668464026
Liberia KW1,231330550163
Liberia KW1,231330550164
Liberia KW1,231330550169
Liberia KW1,231330550450
Liberia KW1,231330550458
Liberia KW2,231330499904
Liberia KW3,231880950246
Liberia KW4,231332430952
Liberia KW4,231332440952
Liberia KW4,231332480952
Liberia KW5,231330553451
Liberia KW6,231676636637
Liberia KW7,231777515125
Liberia KW8,231880914958
Liberia KW8,231886504685
Liberia KW9,231330100606
Lithuania KW1,37066301791
Lithuania KW1,37066301794
Lithuania KW1,37066301799
Lithuania KW2,37037256013
Lithuania KW2,37037256014
Lithuania KW2,37037256019
Lithuania KW2,37037256027
Lithuania KW2,37037256028
Lithuania KW3,37037364007
Lithuania KW3,37037364008
Lithuania KW3,37037364009
Lithuania KW3,37037364048
Lithuania KW3,37037364068
Lithuania KW4,37080003033
Lithuania KW4,37080003099
Lithuania KW5,37066310306
Lithuania KW5,37066310309
Lithuania KW6,37069746013
Lithuania KW7,37066658003
Lithuania KW8,37069758013
Lithuania KW9,37068100248
Lithuania KW10,37046364849
Lithuania KW11,37052529078
Lithuania KW12,37062162512
Lithuania KW13,37066492002
Lithuania KW14,37066541002
Lithuania KW15,37031071393
Lithuania KW16,37066423124
Lithuania KW17,37070534372
Lithuania KW17,37070594043
Lithuania KW18,37068807073
Lithuania KW19,37066650259
Lithuania KW20,37052252074
Lithuania KW21,37068700461
Macedonia KW1,38970002833
Macedonia KW1,38970003692
Macedonia KW1,38970692625
Macedonia KW2,38971959004
Macedonia KW2,38971959040
Macedonia KW3,38972233259
Macedonia KW3,38972241371
Macedonia KW3,38972723082
Macedonia KW3,38972723102
Madagascar KW1,261321001381
Madagascar KW1,261321001384
Madagascar KW1,261321001390
Madagascar KW1,261321001392
Madagascar KW1,261321001395
Madagascar KW1,261321001989
Madagascar KW2,261200524900
Madagascar KW3,261310195340
Madagascar KW4,261320253360
Madagascar KW5,261344097870
Madagascar KW5,261344097872
Madagascar KW5,261344097873
Madagascar KW5,261344097874
Madagascar KW5,261344097875
Madagascar KW5,261344097876
Madagascar KW6,261324834450
Madagascar KW6,261325148301
Madagascar KW6,261326018490
Madagascar KW6,261328901186
Madagascar KW6,261329519535
Madagascar KW6,261329875020
Madagascar KW7,261340551709
Madagascar KW7,261343199209
Madagascar KW7,261344510607
Madagascar KW7,261344819110
Madagascar KW7,261345320004
Madagascar KW7,261345321446
Madagascar KW7,261345322408
Madagascar KW7,261348121505
Madagascar KW7,261348726705
Madagascar KW7,261349005204
Madagascar KW8,261344750900
Malawi KW1,265992222390
Maldives KW1,9601002976
Maldives KW1,9601007442
Maldives KW1,9601007443
Maldives KW1,9601007444
Maldives KW1,9601007445
Maldives KW1,9601007446
Maldives KW1,9601007447
Maldives KW1,9601007448
Maldives KW1,9601007449
Maldives KW1,9601007492
Maldives KW2,9607760097
Maldives KW2,9607760098
Maldives KW2,9607760099
Maldives KW3,9603316046
Maldives KW4,9606642246
Maldives KW5,9607481086
Maldives KW6,9607574086
Maldives KW7,9607689086
Maldives KW8,9605920502
Maldives KW9,9601151249
Maldives KW10,9607419256
Maldives KW11,9607810256
Maldives KW12,9609651502
Maldives KW12,9609668256
Maldives KW13,9609744256
Maldives KW13,9609772256
Maldives KW14,9602934392
Maldives KW15,9607429461
Maldives KW16,9609597222
Maldives KW17,9609655971
Maldives KW18,9609741241
Maldives KW19,9609678023
Maldives KW20,9608666303
Maldives KW21,9607952209
Maldives KW22,9609345067
Maldives KW23,9609744086
Maldives KW24,9601268005
Mali KW1,22366861953
Mali KW2,22370407717
Mali KW3,22378174462
Mali KW3,22378174466
Mali KW4,22379002435
Mauritania KW1,22236300000
Mauritania KW1,22236300001
Mauritania KW1,22236300002
Mauritania KW1,22236300005
Mauritania KW1,22236300007
Mauritania KW2,22246255090
Mauritania KW2,22246255093
Mauritania KW2,22246255094
Mauritania KW2,22246255095
Mauritania KW2,22246255096
Mauritania KW2,22246255220
Mauritania KW2,22246255224
Mauritania KW2,22246255225
Mauritania KW2,22246255226
Mauritania KW2,22246255227
Mauritania KW2,22246255511
Mauritania KW2,22246255512
Mauritania KW2,22246255513
Mauritania KW2,22246255516
Mauritania KW3,22236615036
Mauritania KW4,22246411036
Mauritania KW4,22246993036
Mauritania KW5,22236021134
Mauritania KW5,22236826656
Mauritania KW6,22249972237
Mauritania KW7,22229326184
Mauritania KW7,22229327183
Mauritania KW8,22220937114
Micronesia KW1,6918200305
Moldova KW1,37377010047
Moldova KW2,37390616320
Monaco KW1,37745500344
Monaco KW2,37744002301
Montenegro KW1,38267536706
Montenegro KW1,38267537175
Montenegro KW1,38267693112
Montenegro KW1,38267693116
Montenegro KW1,38267693118
Montenegro KW1,38267693119
Montenegro KW1,38267695115
Montenegro KW1,38267695119
Montenegro KW1,38267695124
Montenegro KW1,38267695125
Montenegro KW1,38267695171
Montenegro KW2,382680982969
Montenegro KW2,38268594500
Montenegro KW2,38268594547
Montenegro KW2,38268594548
Montenegro KW2,38268594580
Montenegro KW2,38268752802
Montenegro KW2,38268753061
Montenegro KW2,38268757881
Montenegro KW3,38269608010
Montenegro KW3,38269609108
Montenegro KW3,38269610006
Montenegro KW3,38269610025
Montenegro KW3,38269611004
Montenegro KW4,38267695976
Montenegro KW5,38267018557
Montenegro KW5,38267217793
Montenegro KW5,38267410052
Montenegro KW5,38267447029
Montenegro KW5,38267693254
Montenegro KW5,38267693461
Montenegro KW5,38267700668
Montenegro KW5,38267896260
Montenegro KW6,382680980027
Montenegro KW6,382680980993
Montenegro KW6,382680981002
Montenegro KW6,382680981037
Montenegro KW6,38268526309
Montenegro KW6,38268574558
Montenegro KW6,38268577910
Montenegro KW6,38268594757
Montenegro KW6,38268872437
Montenegro KW7,382690402580
Montenegro KW7,38269094003
Montenegro KW7,38269097002
Montenegro KW7,38269097023
Montenegro KW7,38269097041
Montenegro KW7,382692839004
Montenegro KW7,38269333033
Montenegro KW7,38269333352
Montenegro KW7,38269451791
Montenegro KW7,38269585575
Montenegro KW7,38269646440
Montenegro KW7,38269693144
Montenegro KW7,38269761370
Montenegro KW7,38269815953
Montenegro KW7,38269986004
Montenegro KW8,38268937066
Montserrat KW1,16644930046
Montserrat KW1,16644935046
Morocco KW1,212611030910
Morocco KW1,212611030915
Morocco KW1,212611030917
Morocco KW1,212611030941
Morocco KW2,212651013882
Morocco KW3,212612372027
Morocco KW4,212600470256
Morocco KW5,212664679046
Morocco KW6,212687607256
Morocco KW7,21260798856
Morocco KW8,212613858710
Morocco KW9,212643248990
Morocco KW9,212643248996
Morocco KW10,212657915741
Morocco KW11,212661218506
Morocco KW12,212694406650
Morocco KW13,212646254065
Morocco KW14,212661132004
Morocco KW15,212612372448
Mozambique KW1,258845186401
Mozambique KW1,258845186402
Mozambique KW1,258845186405
Mozambique KW1,258845186432
Mozambique KW1,258845186441
Mozambique KW1,258845186481
Mozambique KW1,258845186482
Mozambique KW1,258845186483
Namibia KW1,264857120605
Namibia KW1,264857120687
Namibia KW1,264857120688
Namibia KW1,264857120689
Namibia KW1,264857120690
Namibia KW1,264857120691
Namibia KW1,264857120692
Namibia KW1,264857120693
Namibia KW1,264857120694
Namibia KW1,264857120695
Namibia KW1,264857120696
Namibia KW1,264857120697
Namibia KW1,264857120698
Namibia KW1,264857120699
Nicaragua KW1,50588658336
Niger KW1,22793422785
Niger KW1,22793820507
Niger KW2,22799601148
Nigeria KW1,2347003300104
Niue KW1,6834161
Norfolk Island KW1,672355841
Oman KW1,96892047036
Oman KW1,96892048036
Oman KW2,96894142036
Oration KW1,88233010447
Philippines KW1,639228154415
Philippines KW2,639257764593
Philippines KW3,639356548526
Poland KW1,48780261040
Poland KW1,48780261045
Poland KW1,48780261046
Poland KW1,48780261047
Poland KW1,48780261048
Poland KW2,48700001546
Poland KW3,48459100505
Poland KW3,48459100519
Poland KW3,48459100588
Poland KW3,48459100927
Poland KW3,48459100934
Poland KW3,48459100965
Poland KW3,48459100976
Poland KW3,48459101014
Poland KW3,48459101336
Poland KW3,48459101485
Poland KW4,48614236051
Poland KW4,48614236052
Poland KW4,48614236053
Poland KW4,48614236054
Poland KW4,48614236055
Poland KW4,48614236056
Poland KW4,48614236057
Poland KW4,48614236058
Poland KW5,48780207007
Poland KW5,48780207009
Poland KW5,48780207015
Poland KW5,48780207016
Poland KW6,48579480383
Poland KW7,48780261332
Poland KW8,48814503323
Poland KW9,48123961350
Poland KW10,48221132350
Poland KW11,48586702350
Poland KW12,48718626345
Poland KW13,48857334350
Qatar KW1,97470670027
Romania KW1,40900000901
Saint Helena KW1,290121516
Saint Helena KW1,290121517
Saint Helena KW1,290121518
Saint Helena KW1,290121519
Saint Helena KW2,290195122
Saint Helena KW2,290195123
Saint Helena KW2,290195124
Saint Helena KW2,290195125
Saint Helena KW3,290536506
Saint Helena KW3,290536510
Saint Helena KW3,290536511
Saint Helena KW3,290536514
Saint Helena KW3,290536516
Saint Helena KW4,290908314
Saint Helena KW4,290908318
Saint Helena KW4,290908377
Saint Helena KW4,290908379
Saint Helena KW4,290908513
Saint Helena KW4,290908550
Saint Helena KW4,290908560
Saint Helena KW4,290908776
Saint Helena KW4,290908920
Saint Kitts And Nevis KW1,18696613266
Saint Kitts And Nevis KW1,18696615266
Saint Kitts And Nevis KW1,18696618253
Saint Kitts And Nevis KW2,18697673353
Saint Kitts And Nevis KW3,18696611237
Saint Lucia KW1,17582841046
Saint Lucia KW2,17584880046
Saint Lucia KW3,17587143051
Saint Lucia KW3,17587200051
Saint Lucia KW3,17587281256
Saint Lucia KW4,17587315125
Saint Lucia KW4,17587315241
Saint Lucia KW4,17587315255
Saint Lucia KW4,17587315295
Saint Lucia KW4,17587315346
Saint Lucia KW5,17584600542
Saint Vincent And The Grenadines KW1,17845299051
Saudi Arabia KW1,966506605525
Saudi Arabia KW1,966507737050
Saudi Arabia KW2,966534061362
Saudi Arabia KW3,966548310200
Saudi Arabia KW4,966550697620
Saudi Arabia KW4,966559493330
Saudi Arabia KW4,966559878110
Saudi Arabia KW5,966560726140
Saudi Arabia KW5,966567540960
Saudi Arabia KW6,966590255065
Saudi Arabia KW6,966591232360
Saudi Arabia KW6,966597287690
Saudi Arabia KW6,966598431300
Senegal KW1,221762710602
Senegal KW1,221762710605
Senegal KW1,221762710609
Senegal KW1,221762764234
Senegal KW1,221762764237
Senegal KW1,221762764239
Senegal KW2,221721120546
Senegal KW3,221769984184
Senegal KW3,221769985183
Senegal KW4,221776150237
Serbia KW1,381640506822
Serbia KW2,381665363010
Serbia KW3,381626698419
Serbia KW4,381655060008
Serbia KW5,381603324822
Serbia KW6,381610114130
Serbia KW7,381630197660
Serbia KW8,381650010710
Serbia KW9,381621135724
Serbia KW9,381628176475
Serbia KW10,38163025017
Serbia KW10,381631505326
Serbia KW11,381640637403
Serbia KW11,381640840003
Serbia KW12,381650050912
Serbia KW12,381650051865
Serbia KW12,381650052893
Serbia KW12,381650053856
Serbia KW12,381650054955
Serbia KW12,381650055814
Serbia KW12,38165207004
Serbia KW12,381654180997
Serbia KW12,381654203049
Serbia KW12,381654220504
Serbia KW12,381654336343
Serbia KW12,381654384053
Serbia KW12,3816591243
Serbia KW13,381637932014
Serbia KW14,381657165014
Seychelles KW1,248980224
Seychelles KW2,2486429296
Seychelles KW3,2482657094
Seychelles KW3,2482659755
Seychelles KW4,2482549792
Seychelles KW5,2482704121
Seychelles KW5,2482704262
Seychelles KW5,2482705063
Seychelles KW5,2482770444
Seychelles KW6,2482680175
Seychelles KW6,2482680179
Seychelles KW6,2482680180
Seychelles KW6,2482680192
Seychelles KW6,2482680267
Seychelles KW6,2482680268
Seychelles KW6,2482680269
Seychelles KW6,2482680270
Seychelles KW6,2482680271
Seychelles KW6,2482680316
Seychelles KW6,2482680319
Seychelles KW6,2482680320
Seychelles KW6,2482680515
Seychelles KW6,2482680615
Seychelles KW6,2482681079
Seychelles KW6,2482682462
Seychelles KW6,2482689905
Seychelles KW7,2482699008
Seychelles KW7,2482699013
Seychelles KW7,2482699014
Seychelles KW7,2482699015
Seychelles KW7,2482699016
Seychelles KW7,2482699017
Seychelles KW7,2482699018
Seychelles KW7,2482699019
Seychelles KW7,2482699020
Seychelles KW7,2482699021
Seychelles KW7,2482699022
Seychelles KW7,2482699025
Seychelles KW7,2482699026
Seychelles KW7,2482699027
Seychelles KW7,2482699028
Seychelles KW7,2482699030
Seychelles KW7,2482699034
Seychelles KW7,2482699035
Seychelles KW7,2482699036
Seychelles KW7,2482699037
Seychelles KW7,2482699038
Seychelles KW7,2482699039
Seychelles KW7,2482699040
Seychelles KW7,2482699041
Seychelles KW7,2482699042
Seychelles KW7,2482699043
Seychelles KW7,2482699044
Seychelles KW7,2482699048
Seychelles KW7,2482699050
Seychelles KW7,2482699188
Seychelles KW7,2482699189
Seychelles KW7,2482699190
Seychelles KW7,2482699192
Seychelles KW7,2482699193
Seychelles KW7,2482699194
Seychelles KW7,2482699195
Seychelles KW7,2482699196
Seychelles KW7,2482699197
Seychelles KW7,2482699198
Seychelles KW7,2482699199
Seychelles KW7,2482699804
Seychelles KW7,2482699905
Seychelles KW7,2482699914
Seychelles KW7,2482699920
Seychelles KW7,2482699988
Seychelles KW8,2480163442
Seychelles KW9,2481536431
Seychelles KW10,2484300307
Sierra Leone KW1,23247626003
Sierra Leone KW2,23248530203
Sierra Leone KW3,23249190303
Sierra Leone KW4,23257660203
Sierra Leone KW5,23258690303
Slovenia KW1,38682890343
Slovenia KW2,38641400051
Slovenia KW2,38641402133
Slovenia KW2,38641402346
Slovenia KW2,38641402365
Slovenia KW2,38641402367
Slovenia KW2,38641402427
Slovenia KW2,38641402462
Slovenia KW2,38641402466
Slovenia KW2,38641405087
Slovenia KW2,38641406048
Slovenia KW2,38641407085
Slovenia KW2,38641407357
Slovenia KW3,38649932677
Slovenia KW4,38641400028
Slovenia KW4,38641402274
Slovenia KW4,38641404082
Slovenia KW4,38641406075
Slovenia KW4,38641408068
Slovenia KW5,38649051923
Slovenia KW5,38649197542
Slovenia KW5,38649404403
Slovenia KW5,38649404417
Slovenia KW5,38649404418
Slovenia KW5,38649404421
Slovenia KW5,38649559028
Slovenia KW5,38649559641
Slovenia KW5,38649561622
Slovenia KW5,38649566398
Slovenia KW5,38649807218
Slovenia KW5,38649823059
Slovenia KW5,38649825419
Slovenia KW5,38649851052
Slovenia KW5,38649880432
Slovenia KW5,38649887564
Slovenia KW5,38649932257
Slovenia KW6,38670012004
Slovenia KW6,38670013773
Slovenia KW6,38670150012
Slovenia KW6,38670203552
Slovenia KW6,38670211735
Slovenia KW6,38670294008
Slovenia KW6,38670374579
Slovenia KW6,38670384007
Slovenia KW7,38643505347
Slovenia KW7,38643577875
Slovenia KW8,38643574136
Somalia KW1,25222356007
Somalia KW2,2525048000
Somalia KW2,2525048001
Somalia KW2,2525083055
Somalia KW2,2525083080
Somalia KW2,2525083103
Somalia KW2,2525087105
Somalia KW2,2525087130
Somalia KW3,25264876834
Somalia KW3,25264876835
Somalia KW4,25214801402
Somalia KW4,25214801405
Somalia KW4,25214801406
Somalia KW4,25214802220
Somalia KW4,25214802221
Somalia KW4,25214802222
Somalia KW4,25214802223
Somalia KW4,25214802224
Somalia KW5,25285101615
Somalia KW5,25285108700
Somalia KW5,25285141365
Somalia KW5,25285163620
Somalia KW5,25285172620
Somalia KW5,25285632286
Somalia KW5,25285922033
Somalia KW5,25285923628
Somalia KW5,25285954180
Somalia KW6,25284001936
Somalia KW6,25284056285
Somalia KW6,25284093330
Somalia KW6,25284103514
Somalia KW6,25284103885
Somalia KW6,25284206455
Somalia KW6,25284373440
Somalia KW6,25284384690
Somalia KW6,25284386233
Somalia KW6,25284400035
Somalia KW6,25284904116
Somalia KW7,25222550530
Somalia KW7,25222550531
Somalia KW7,25222550532
Somalia KW7,25222550533
Somalia KW7,25222550534
Somalia KW7,25222550536
Somalia KW7,25222550537
Somalia KW7,25222550538
Somalia KW7,25222550539
Somalia KW7,25222550540
Somalia KW8,25283220212
Somalia KW9,252580000105
Somalia KW10,25214101060
Somalia KW11,25235101010
Somalia KW12,25238101020
South Sudan KW1,211178810307
South Sudan KW1,211178810308
South Sudan KW1,211178810309
South Sudan KW2,211975213065
Spain KW1,34518441710
Spain KW2,34511414446
Spain KW3,34515555446
Spain KW3,34515839446
Spain KW4,34518777446
Spain KW5,34519290446
Sri Lanka KW1,94774906266
Switzerland KW1,41742241867
Switzerland KW2,41742100386
Switzerland KW2,41742717086
Switzerland KW3,41744704486
Switzerland KW4,41745999086
Tanzania KW1,255768845425
Tanzania KW2,255411751202
Tanzania KW2,255411751205
Tokelau KW1,6903001015
Tokelau KW1,6903001017
Tokelau KW1,6903001036
Tokelau KW1,6903001037
Tonga KW1,6761433691
Tonga KW2,6768488470
Trinidad And Tobago KW1,18684884051
Tunisia KW1,21670569957
Tunisia KW2,21674689042
Tunisia KW2,21674689043
Tunisia KW2,21674689179
Tunisia KW3,21626755067
Tunisia KW3,21626755068
Tunisia KW4,21628930754
Tunisia KW4,21628954104
Tunisia KW4,21628954105
Tunisia KW4,21628954106
Tunisia KW4,21628954109
Tunisia KW4,21628955773
Tunisia KW4,21628955779
Tunisia KW4,21628966254
Tunisia KW5,21672221432
Tunisia KW6,21652028046
Tunisia KW6,21652947046
Tunisia KW7,21653899256
Tunisia KW8,21659733330
Tunisia KW9,21622110943
Tunisia KW9,21622184783
Tunisia KW10,21628914112
Tunisia KW10,21628914114
Tunisia KW10,21628914116
Tunisia KW10,21628914117
Tunisia KW10,21628914230
Tunisia KW10,21628914234
Tunisia KW10,21628914235
Tunisia KW10,21628968613
Tunisia KW10,21628968614
Tunisia KW10,21628968617
Tunisia KW10,21628968619
Tunisia KW11,21699312102
Tunisia KW12,21692438506
Tunisia KW13,21652860234
Tunisia KW14,21655777456
Tunisia KW15,21698027221
Tunisia KW16,21640787256
Tunisia KW17,21646019005
Tunisia KW18,21691215005
Turkey KW1,905926163010
Turkmenistan KW1,99365761303
Turkmenistan KW2,99369367178
Turkmenistan KW2,99369367179
Turkmenistan KW2,99369367180
Turkmenistan KW2,99369367187
Turkmenistan KW2,99369367657
Turkmenistan KW2,99369845364
Turks And Caicos Islands KW1,16492422051
Turks And Caicos Islands KW2,16494442047
Tuvalu KW1,68844094
Uganda KW1,256205441127
Uganda KW1,256205441157
Uganda KW2,256205470100
Uganda KW2,256205470114
Uganda KW2,256205470118
Uganda KW2,256205470119
Uganda KW2,256205470120
Uganda KW2,256205470121
Uganda KW3,256704048030
Uganda KW4,256772453220
Uganda KW5,256707125183
Uganda KW5,256707126183
Uganda KW6,256207840772
Uganda KW7,256205482272
Uganda KW8,256205465253
United Arab Emirates KW1,971505521367
Vanuatu KW1,6785715611
Vanuatu KW2,6787400910
"Virgin Islands, British KW1",12844445970
Zambia KW1,260941588298
Zambia KW2,260952578998
Zambia KW2,260959918531
Zimbabwe KW1,263771002178
Zimbabwe KW1,263771006461
Zimbabwe KW1,263771008525
Zimbabwe KW1,263771020609
Zimbabwe KW1,263771022850
Zimbabwe KW1,263771025560
Zimbabwe KW1,263771028472
Zimbabwe KW1,263771031015
Zimbabwe KW1,263771033636
Zimbabwe KW1,263771036194
Zimbabwe KW1,263771800188
Zimbabwe KW1,263771802355
Zimbabwe KW1,263771804626
Zimbabwe KW1,263771807003
Zimbabwe KW1,263771809453
Zimbabwe KW2,263780590607
Zimbabwe KW2,263780592059
Zimbabwe KW2,263780593522
Zimbabwe KW2,263780594984
Zimbabwe KW2,263780596445
Zimbabwe KW2,263788109565
Zimbabwe KW3,263771835434
Zimbabwe KW4,263780597200
Zimbabwe KW5,263775809133
Zimbabwe KW6,263771617035
Zimbabwe KW6,263772257215
Zimbabwe KW6,263773704415
Zimbabwe KW6,263777334699
